GEO_CODE_(POR),GEO_NAME,GEO_CODE_(POW),GEO_NAME,Dim:_Sex_(3):_Member_ID:_[1]:_Total_-_Sex,Dim:_Sex_(3):_Member_ID:_[2]:_Male,Dim:_Sex_(3):_Member_ID:_[3]:_Female
3509030,Mississippi_Mills,3509030,Mississippi_Mills,1195,440,755
3509030,Mississippi_Mills,3509028,Carleton_Place,520,190,325
3509030,Mississippi_Mills,3509024,Beckwith,80,45,35
3509030,Mississippi_Mills,3509021,Perth,55,10,50
3509030,Mississippi_Mills,3509004,Smiths_Falls,25,0,15
3509030,Mississippi_Mills,3506008,Ottawa,2705,1430,1270
3509039,Lanark_Highlands,3547002,Arnprior,25,25,0
3509039,Lanark_Highlands,3509039,Lanark_Highlands,185,80,105
3509039,Lanark_Highlands,3509030,Mississippi_Mills,180,60,120
3509039,Lanark_Highlands,3509028,Carleton_Place,170,55,115
3509039,Lanark_Highlands,3509024,Beckwith,30,25,0
3509039,Lanark_Highlands,3509021,Perth,330,100,225
3509039,Lanark_Highlands,3509015,Tay_Valley,65,40,30
3509039,Lanark_Highlands,3509010,Drummond_North_Elmsley,65,25,35
3509039,Lanark_Highlands,3509004,Smiths_Falls,50,0,45
3509039,Lanark_Highlands,3506008,Ottawa,575,305,270
3510005,Frontenac_Islands,3511015,Greater_Napanee,20,15,10
3510005,Frontenac_Islands,3510010,Kingston,470,205,260
3510005,Frontenac_Islands,3510005,Frontenac_Islands,65,45,15
3510010,Kingston,3530016,Waterloo,20,15,10
3510010,Kingston,3525005,Hamilton,30,10,20
3510010,Kingston,3521005,Mississauga,30,20,15
3510010,Kingston,3520005,Toronto,235,140,95
3510010,Kingston,3519036,Markham,20,15,0
3510010,Kingston,3513020,Prince_Edward_County,45,35,10
3510010,Kingston,3512015,Quinte_West,80,70,15
3510010,Kingston,3512005,Belleville,215,125,95
3510010,Kingston,3511030,Stone_Mills,35,20,15
3510010,Kingston,3511015,Greater_Napanee,775,450,320
3510010,Kingston,3511005,Loyalist,1110,620,495
3510010,Kingston,3510035,Central_Frontenac,75,35,40
3510010,Kingston,3510020,South_Frontenac,205,120,90
3510010,Kingston,3510010,Kingston,44890,20840,24050
3510010,Kingston,3510005,Frontenac_Islands,35,20,10
3510010,Kingston,3507040,Rideau_Lakes,45,25,25
3510010,Kingston,3507024,Gananoque,315,140,175
3510010,Kingston,3507021,Leeds_and_the_Thousand_Islands,165,115,50
3510010,Kingston,3507015,Brockville,185,95,90
3510010,Kingston,3506008,Ottawa,315,175,135
3510010,Kingston,3501012,Cornwall,30,25,10
3510020,South_Frontenac,3520005,Toronto,20,15,0
3510020,South_Frontenac,3512015,Quinte_West,25,25,0
3510020,South_Frontenac,3512005,Belleville,45,25,20
3510020,South_Frontenac,3511015,Greater_Napanee,155,105,50
3510020,South_Frontenac,3511005,Loyalist,170,100,75
3510020,South_Frontenac,3510035,Central_Frontenac,140,50,85
3510020,South_Frontenac,3510020,South_Frontenac,830,350,475
3510020,South_Frontenac,3510010,Kingston,5815,2725,3090
3510020,South_Frontenac,3509021,Perth,40,20,20
3510020,South_Frontenac,3509004,Smiths_Falls,35,25,0
3510020,South_Frontenac,3507040,Rideau_Lakes,30,10,25
3510020,South_Frontenac,3507033,Westport,30,15,15
3510020,South_Frontenac,3507024,Gananoque,60,25,35
3510020,South_Frontenac,3507021,Leeds_and_the_Thousand_Islands,35,20,20
3510020,South_Frontenac,3506008,Ottawa,40,20,15
3510035,Central_Frontenac,3520005,Toronto,35,20,20
3510035,Central_Frontenac,3511035,Addington_Highlands,45,20,25
3510035,Central_Frontenac,3511015,Greater_Napanee,25,15,10
3510035,Central_Frontenac,3510035,Central_Frontenac,345,110,235
3510035,Central_Frontenac,3510020,South_Frontenac,60,40,20
3510035,Central_Frontenac,3510010,Kingston,395,160,235
3510035,Central_Frontenac,3509021,Perth,55,15,40
3510035,Central_Frontenac,3509015,Tay_Valley,20,0,20
3510035,Central_Frontenac,3506008,Ottawa,20,15,10
3510045,North_Frontenac,3511035,Addington_Highlands,110,35,75
3510045,North_Frontenac,3510045,North_Frontenac,75,40,35
3510045,North_Frontenac,3510035,Central_Frontenac,40,10,25
3510045,North_Frontenac,3510010,Kingston,25,15,10
3511005,Loyalist,3520005,Toronto,25,15,10
3511005,Loyalist,3513020,Prince_Edward_County,25,20,10
3511005,Loyalist,3512015,Quinte_West,20,20,0
3511005,Loyalist,3512005,Belleville,95,45,50
3511005,Loyalist,3511015,Greater_Napanee,510,290,225
3511005,Loyalist,3511005,Loyalist,995,485,505
3511005,Loyalist,3510020,South_Frontenac,40,35,0
3511005,Loyalist,3510010,Kingston,4750,2195,2560
3511005,Loyalist,3506008,Ottawa,30,15,15
3511015,Greater_Napanee,3520005,Toronto,30,20,10
3511015,Greater_Napanee,3513020,Prince_Edward_County,95,45,50
3511015,Greater_Napanee,3512015,Quinte_West,65,45,25
3511015,Greater_Napanee,3512005,Belleville,480,255,220
3511015,Greater_Napanee,3512002,Deseronto,50,15,35
3511015,Greater_Napanee,3512001,Tyendinaga,20,10,10
3511015,Greater_Napanee,3511030,Stone_Mills,85,70,20
3511015,Greater_Napanee,3511015,Greater_Napanee,2885,1315,1565
3511015,Greater_Napanee,3511005,Loyalist,235,100,140
3511015,Greater_Napanee,3510010,Kingston,1490,705,785
3511015,Greater_Napanee,3506008,Ottawa,30,0,30
3511030,Stone_Mills,3520005,Toronto,30,15,15
3511030,Stone_Mills,3513020,Prince_Edward_County,20,10,15
3511030,Stone_Mills,3512030,Tweed,30,20,10
3511030,Stone_Mills,3512005,Belleville,110,65,45
3511030,Stone_Mills,3511035,Addington_Highlands,20,0,15
3511030,Stone_Mills,3511030,Stone_Mills,305,155,155
3511030,Stone_Mills,3511015,Greater_Napanee,885,435,445
3511030,Stone_Mills,3511005,Loyalist,170,90,75
3511030,Stone_Mills,3510020,South_Frontenac,55,30,25
3511030,Stone_Mills,3510010,Kingston,1385,580,805
3511035,Addington_Highlands,3512061,Bancroft,20,0,25
3511035,Addington_Highlands,3512005,Belleville,45,15,30
3511035,Addington_Highlands,3511035,Addington_Highlands,175,65,105
3511035,Addington_Highlands,3511015,Greater_Napanee,25,10,10
3512001,Tyendinaga,3513020,Prince_Edward_County,35,30,10
3512001,Tyendinaga,3512015,Quinte_West,170,105,65
3512001,Tyendinaga,3512005,Belleville,965,420,545
3512001,Tyendinaga,3512004,Tyendinaga_Mohawk_Territory,35,20,20
3512001,Tyendinaga,3512001,Tyendinaga,105,80,30
3512001,Tyendinaga,3511015,Greater_Napanee,225,100,125
3512001,Tyendinaga,3511005,Loyalist,20,0,10
3512001,Tyendinaga,3510010,Kingston,100,55,50
3512002,Deseronto,3513020,Prince_Edward_County,25,10,20
3512002,Deseronto,3512015,Quinte_West,30,15,15
3512002,Deseronto,3512005,Belleville,140,60,80
3512002,Deseronto,3512004,Tyendinaga_Mohawk_Territory,20,10,10
3512002,Deseronto,3512002,Deseronto,80,20,65
3512002,Deseronto,3511015,Greater_Napanee,175,70,105
3512002,Deseronto,3510010,Kingston,65,40,20
3512004,Tyendinaga_Mohawk_Territory,3513020,Prince_Edward_County,50,25,25
3512004,Tyendinaga_Mohawk_Territory,3512015,Quinte_West,40,15,20
3512004,Tyendinaga_Mohawk_Territory,3512005,Belleville,185,80,105
3512004,Tyendinaga_Mohawk_Territory,3512004,Tyendinaga_Mohawk_Territory,320,120,200
3512004,Tyendinaga_Mohawk_Territory,3512002,Deseronto,65,30,35
3512004,Tyendinaga_Mohawk_Territory,3512001,Tyendinaga,40,20,20
3512004,Tyendinaga_Mohawk_Territory,3511015,Greater_Napanee,80,45,35
3512004,Tyendinaga_Mohawk_Territory,3510010,Kingston,50,25,20
3512005,Belleville,3521005,Mississauga,25,20,0
3512005,Belleville,3520005,Toronto,140,75,65
3512005,Belleville,3518017,Clarington,35,30,0
3512005,Belleville,3518013,Oshawa,40,25,20
3512005,Belleville,3515014,Peterborough,20,10,10
3512005,Belleville,3514045,Trent_Hills,75,45,30
3512005,Belleville,3514021,Cobourg,55,25,30
3512005,Belleville,3514020,Port_Hope,25,20,0
3512005,Belleville,3514014,Cramahe,35,25,0
3512005,Belleville,3514004,Brighton,95,60,35
3512005,Belleville,3513020,Prince_Edward_County,605,300,305
3512005,Belleville,3512036,Madoc,30,15,10
3512005,Belleville,3512030,Tweed,60,25,35
3512005,Belleville,3512026,Centre_Hastings,50,25,25
3512005,Belleville,3512020,Stirling-Rawdon,60,20,40
3512005,Belleville,3512015,Quinte_West,1950,1155,790
3512005,Belleville,3512005,Belleville,14660,6655,8005
3512005,Belleville,3512004,Tyendinaga_Mohawk_Territory,30,20,10
3512005,Belleville,3512002,Deseronto,30,20,10
3512005,Belleville,3512001,Tyendinaga,85,40,45
3512005,Belleville,3511015,Greater_Napanee,335,215,120
3512005,Belleville,3511005,Loyalist,75,25,50
3512005,Belleville,3510010,Kingston,390,200,185
3512005,Belleville,3506008,Ottawa,55,30,25
3512015,Quinte_West,3521005,Mississauga,20,15,0
3512015,Quinte_West,3520005,Toronto,120,70,55
3512015,Quinte_West,3518017,Clarington,40,35,10
3512015,Quinte_West,3518013,Oshawa,20,20,0
3512015,Quinte_West,3518001,Pickering,45,30,15
3512015,Quinte_West,3515014,Peterborough,30,20,10
3512015,Quinte_West,3514045,Trent_Hills,170,80,95
3512015,Quinte_West,3514021,Cobourg,140,90,50
3512015,Quinte_West,3514020,Port_Hope,25,15,15
3512015,Quinte_West,3514014,Cramahe,110,65,45
3512015,Quinte_West,3514004,Brighton,385,150,240
3512015,Quinte_West,3513020,Prince_Edward_County,295,135,160
3512015,Quinte_West,3512046,Marmora_and_Lake,20,0,20
3512015,Quinte_West,3512036,Madoc,30,30,0
3512015,Quinte_West,3512030,Tweed,20,15,0
3512015,Quinte_West,3512026,Centre_Hastings,25,10,15
3512015,Quinte_West,3512020,Stirling-Rawdon,210,70,135
3512015,Quinte_West,3512015,Quinte_West,9770,5315,4450
3512015,Quinte_West,3512005,Belleville,4865,2080,2785
3512015,Quinte_West,3512004,Tyendinaga_Mohawk_Territory,30,15,10
3512015,Quinte_West,3512001,Tyendinaga,25,0,25
3512015,Quinte_West,3511015,Greater_Napanee,150,115,35
3512015,Quinte_West,3510010,Kingston,205,115,85
3512015,Quinte_West,3506008,Ottawa,25,15,0
3512020,Stirling-Rawdon,3514045,Trent_Hills,125,45,80
3512020,Stirling-Rawdon,3514021,Cobourg,20,10,10
3512020,Stirling-Rawdon,3513020,Prince_Edward_County,25,20,0
3512020,Stirling-Rawdon,3512046,Marmora_and_Lake,45,0,35
3512020,Stirling-Rawdon,3512036,Madoc,20,10,10
3512020,Stirling-Rawdon,3512030,Tweed,20,10,10
3512020,Stirling-Rawdon,3512026,Centre_Hastings,45,30,20
3512020,Stirling-Rawdon,3512020,Stirling-Rawdon,265,95,170
3512020,Stirling-Rawdon,3512015,Quinte_West,370,185,190
3512020,Stirling-Rawdon,3512005,Belleville,735,335,395
3512026,Centre_Hastings,3512046,Marmora_and_Lake,45,30,15
3512026,Centre_Hastings,3512036,Madoc,105,55,55
3512026,Centre_Hastings,3512030,Tweed,70,20,50
3512026,Centre_Hastings,3512026,Centre_Hastings,240,105,135
3512026,Centre_Hastings,3512020,Stirling-Rawdon,90,40,55
3512026,Centre_Hastings,3512015,Quinte_West,180,115,70
3512026,Centre_Hastings,3512005,Belleville,730,320,410
3512026,Centre_Hastings,3511015,Greater_Napanee,30,20,10
3512030,Tweed,3514004,Brighton,20,15,10
3512030,Tweed,3513020,Prince_Edward_County,25,15,10
3512030,Tweed,3512046,Marmora_and_Lake,30,20,10
3512030,Tweed,3512036,Madoc,25,15,10
3512030,Tweed,3512030,Tweed,500,210,290
3512030,Tweed,3512026,Centre_Hastings,95,30,65
3512030,Tweed,3512020,Stirling-Rawdon,20,10,0
3512030,Tweed,3512015,Quinte_West,55,45,10
3512030,Tweed,3512005,Belleville,790,375,415
3512030,Tweed,3512001,Tyendinaga,25,10,10
3512030,Tweed,3511035,Addington_Highlands,25,10,20
3512030,Tweed,3511030,Stone_Mills,20,10,15
3512030,Tweed,3511015,Greater_Napanee,100,40,60
3512030,Tweed,3510010,Kingston,55,30,20
3512036,Madoc,3512046,Marmora_and_Lake,25,15,10
3512036,Madoc,3512036,Madoc,165,85,75
3512036,Madoc,3512030,Tweed,30,10,20
3512036,Madoc,3512026,Centre_Hastings,135,35,95
3512036,Madoc,3512015,Quinte_West,45,30,15
3512036,Madoc,3512005,Belleville,200,75,125
3512046,Marmora_and_Lake,3520005,Toronto,35,15,20
3512046,Marmora_and_Lake,3515030,Havelock-Belmont-Methuen,80,60,20
3512046,Marmora_and_Lake,3515014,Peterborough,85,35,55
3512046,Marmora_and_Lake,3514045,Trent_Hills,30,0,25
3512046,Marmora_and_Lake,3512061,Bancroft,20,0,15
3512046,Marmora_and_Lake,3512046,Marmora_and_Lake,265,105,160
3512046,Marmora_and_Lake,3512036,Madoc,65,40,25
3512046,Marmora_and_Lake,3512030,Tweed,20,10,15
3512046,Marmora_and_Lake,3512026,Centre_Hastings,35,0,30
3512046,Marmora_and_Lake,3512015,Quinte_West,45,20,20
3512046,Marmora_and_Lake,3512005,Belleville,150,65,85
3512051,Limerick,3512061,Bancroft,20,10,15
3512054,Wollaston,3512061,Bancroft,35,20,20
3512054,Wollaston,3512054,Wollaston,40,20,20
3512058,Faraday,3520005,Toronto,25,15,10
3512058,Faraday,3512076,Hastings_Highlands,20,10,10
3512058,Faraday,3512061,Bancroft,275,75,195
3512058,Faraday,3512058,Faraday,20,15,10
3512061,Bancroft,3512076,Hastings_Highlands,60,40,25
3512061,Bancroft,3512061,Bancroft,725,270,460
3512061,Bancroft,3512058,Faraday,55,35,15
3512061,Bancroft,3512005,Belleville,20,15,10
3512065,Carlow_Mayo,3512061,Bancroft,140,35,95
3512065,Carlow_Mayo,3512058,Faraday,25,25,0
3512076,Hastings_Highlands,3548001,South_Algonquin,30,15,20
3512076,Hastings_Highlands,3547030,Madawaska_Valley,55,25,30
3512076,Hastings_Highlands,3520005,Toronto,25,15,10
3512076,Hastings_Highlands,3512076,Hastings_Highlands,205,100,110
3512076,Hastings_Highlands,3512061,Bancroft,580,215,365
3512076,Hastings_Highlands,3512058,Faraday,55,35,20
3513020,Prince_Edward_County,3520005,Toronto,185,80,100
3513020,Prince_Edward_County,3518009,Whitby,25,20,10
3513020,Prince_Edward_County,3514045,Trent_Hills,30,10,15
3513020,Prince_Edward_County,3514004,Brighton,75,30,50
3513020,Prince_Edward_County,3513020,Prince_Edward_County,3540,1605,1930
3513020,Prince_Edward_County,3512030,Tweed,20,10,0
3513020,Prince_Edward_County,3512020,Stirling-Rawdon,20,10,10
3513020,Prince_Edward_County,3512015,Quinte_West,805,440,365
3513020,Prince_Edward_County,3512005,Belleville,2095,945,1150
3513020,Prince_Edward_County,3511015,Greater_Napanee,200,105,100
3513020,Prince_Edward_County,3511005,Loyalist,530,115,415
3513020,Prince_Edward_County,3510010,Kingston,170,95,70
3513020,Prince_Edward_County,3506008,Ottawa,40,10,30
3514004,Brighton,3521005,Mississauga,20,10,15
3514004,Brighton,3520005,Toronto,75,35,40
3514004,Brighton,3518017,Clarington,65,50,20
3514004,Brighton,3518013,Oshawa,25,15,10
3514004,Brighton,3518009,Whitby,25,15,10
3514004,Brighton,3515014,Peterborough,45,0,40
3514004,Brighton,3514045,Trent_Hills,150,60,85
3514004,Brighton,3514024,Alnwick_Haldimand,45,25,20
3514004,Brighton,3514021,Cobourg,165,80,85
3514004,Brighton,3514020,Port_Hope,45,30,10
3514004,Brighton,3514014,Cramahe,110,60,55
3514004,Brighton,3514004,Brighton,855,340,510
3514004,Brighton,3513020,Prince_Edward_County,45,20,25
3514004,Brighton,3512015,Quinte_West,900,445,455
3514004,Brighton,3512005,Belleville,605,215,385
3514004,Brighton,3511015,Greater_Napanee,30,15,10
3514014,Cramahe,3520005,Toronto,50,35,15
3514014,Cramahe,3518017,Clarington,105,80,25
3514014,Cramahe,3518013,Oshawa,65,35,30
3514014,Cramahe,3518009,Whitby,50,30,15
3514014,Cramahe,3518001,Pickering,35,20,15
3514014,Cramahe,3515014,Peterborough,50,25,30
3514014,Cramahe,3514045,Trent_Hills,65,50,10
3514014,Cramahe,3514024,Alnwick_Haldimand,70,30,40
3514014,Cramahe,3514021,Cobourg,415,160,250
3514014,Cramahe,3514020,Port_Hope,130,45,80
3514014,Cramahe,3514019,Hamilton,35,25,0
3514014,Cramahe,3514014,Cramahe,540,280,260
3514014,Cramahe,3514004,Brighton,235,100,135
3514014,Cramahe,3512015,Quinte_West,160,85,75
3514014,Cramahe,3512005,Belleville,140,65,80
3514019,Hamilton,3521005,Mississauga,35,30,10
3514019,Hamilton,3520005,Toronto,185,90,100
3514019,Hamilton,3518017,Clarington,325,235,95
3514019,Hamilton,3518013,Oshawa,195,125,75
3514019,Hamilton,3518009,Whitby,125,70,55
3514019,Hamilton,3518005,Ajax,40,20,25
3514019,Hamilton,3518001,Pickering,85,60,25
3514019,Hamilton,3515014,Peterborough,240,100,145
3514019,Hamilton,3515013,Cavan_Monaghan,35,20,10
3514019,Hamilton,3514045,Trent_Hills,35,10,25
3514019,Hamilton,3514024,Alnwick_Haldimand,60,20,40
3514019,Hamilton,3514021,Cobourg,1780,720,1060
3514019,Hamilton,3514020,Port_Hope,545,265,290
3514019,Hamilton,3514019,Hamilton,350,190,160
3514019,Hamilton,3514014,Cramahe,25,15,10
3514019,Hamilton,3514004,Brighton,25,15,15
3514019,Hamilton,3512015,Quinte_West,45,20,25
3514020,Port_Hope,3521005,Mississauga,20,20,0
3514020,Port_Hope,3520005,Toronto,465,245,220
3514020,Port_Hope,3519046,Aurora,20,10,10
3514020,Port_Hope,3519036,Markham,50,25,20
3514020,Port_Hope,3519028,Vaughan,20,10,10
3514020,Port_Hope,3518017,Clarington,535,330,210
3514020,Port_Hope,3518013,Oshawa,390,190,195
3514020,Port_Hope,3518009,Whitby,230,105,125
3514020,Port_Hope,3518005,Ajax,80,50,30
3514020,Port_Hope,3518001,Pickering,130,90,40
3514020,Port_Hope,3515014,Peterborough,300,105,190
3514020,Port_Hope,3515013,Cavan_Monaghan,50,40,10
3514020,Port_Hope,3514024,Alnwick_Haldimand,30,0,25
3514020,Port_Hope,3514021,Cobourg,1130,460,670
3514020,Port_Hope,3514020,Port_Hope,2315,1110,1210
3514020,Port_Hope,3514019,Hamilton,125,85,35
3514020,Port_Hope,3514014,Cramahe,35,25,10
3514020,Port_Hope,3512015,Quinte_West,30,20,10
3514020,Port_Hope,3512005,Belleville,25,20,0
3514021,Cobourg,3520005,Toronto,310,195,120
3514021,Cobourg,3519036,Markham,20,15,0
3514021,Cobourg,3518017,Clarington,275,170,110
3514021,Cobourg,3518013,Oshawa,200,115,85
3514021,Cobourg,3518009,Whitby,140,55,85
3514021,Cobourg,3518005,Ajax,55,40,10
3514021,Cobourg,3518001,Pickering,50,30,15
3514021,Cobourg,3516010,Kawartha_Lakes,25,15,10
3514021,Cobourg,3515014,Peterborough,190,55,140
3514021,Cobourg,3515013,Cavan_Monaghan,25,10,15
3514021,Cobourg,3514045,Trent_Hills,25,20,0
3514021,Cobourg,3514024,Alnwick_Haldimand,110,35,75
3514021,Cobourg,3514021,Cobourg,3665,1525,2135
3514021,Cobourg,3514020,Port_Hope,660,310,350
3514021,Cobourg,3514019,Hamilton,180,105,70
3514021,Cobourg,3514014,Cramahe,90,60,30
3514021,Cobourg,3514004,Brighton,30,10,25
3514021,Cobourg,3512015,Quinte_West,95,75,20
3514021,Cobourg,3512005,Belleville,65,25,40
3514021,Cobourg,3506008,Ottawa,40,30,15
3514024,Alnwick_Haldimand,3520005,Toronto,160,90,70
3514024,Alnwick_Haldimand,3518017,Clarington,170,135,40
3514024,Alnwick_Haldimand,3518013,Oshawa,115,65,50
3514024,Alnwick_Haldimand,3518009,Whitby,80,50,25
3514024,Alnwick_Haldimand,3518001,Pickering,45,35,10
3514024,Alnwick_Haldimand,3515014,Peterborough,105,40,70
3514024,Alnwick_Haldimand,3514045,Trent_Hills,30,10,25
3514024,Alnwick_Haldimand,3514024,Alnwick_Haldimand,265,140,120
3514024,Alnwick_Haldimand,3514021,Cobourg,930,330,595
3514024,Alnwick_Haldimand,3514020,Port_Hope,195,95,100
3514024,Alnwick_Haldimand,3514019,Hamilton,80,45,35
3514024,Alnwick_Haldimand,3514014,Cramahe,110,65,50
3514024,Alnwick_Haldimand,3514004,Brighton,40,15,25
3514024,Alnwick_Haldimand,3512015,Quinte_West,55,35,20
3514024,Alnwick_Haldimand,3512005,Belleville,30,15,20
3514027,Alderville_First_Nation,3514027,Alderville_First_Nation,40,15,20
3514027,Alderville_First_Nation,3514024,Alnwick_Haldimand,50,15,35
3514027,Alderville_First_Nation,3514021,Cobourg,30,15,15
3514045,Trent_Hills,3520005,Toronto,135,70,55
3514045,Trent_Hills,3518017,Clarington,40,35,0
3514045,Trent_Hills,3518013,Oshawa,25,15,15
3514045,Trent_Hills,3518001,Pickering,40,30,0
3514045,Trent_Hills,3516010,Kawartha_Lakes,25,15,15
3514045,Trent_Hills,3515030,Havelock-Belmont-Methuen,190,130,60
3514045,Trent_Hills,3515014,Peterborough,375,135,240
3514045,Trent_Hills,3515005,Otonabee-South_Monaghan,30,15,15
3514045,Trent_Hills,3515003,Asphodel-Norwood,120,65,60
3514045,Trent_Hills,3514045,Trent_Hills,1775,675,1095
3514045,Trent_Hills,3514024,Alnwick_Haldimand,65,30,35
3514045,Trent_Hills,3514021,Cobourg,150,80,70
3514045,Trent_Hills,3514020,Port_Hope,30,15,20
3514045,Trent_Hills,3514019,Hamilton,25,20,10
3514045,Trent_Hills,3514014,Cramahe,60,35,25
3514045,Trent_Hills,3514004,Brighton,70,25,45
3514045,Trent_Hills,3512020,Stirling-Rawdon,30,10,25
3514045,Trent_Hills,3512015,Quinte_West,170,80,85
3514045,Trent_Hills,3512005,Belleville,240,115,120
3514045,Trent_Hills,3510010,Kingston,30,15,15
3515003,Asphodel-Norwood,3520005,Toronto,20,10,10
3515003,Asphodel-Norwood,3516010,Kawartha_Lakes,25,10,10
3515003,Asphodel-Norwood,3515030,Havelock-Belmont-Methuen,105,70,35
3515003,Asphodel-Norwood,3515015,Selwyn,55,25,35
3515003,Asphodel-Norwood,3515014,Peterborough,680,260,420
3515003,Asphodel-Norwood,3515013,Cavan_Monaghan,35,20,10
3515003,Asphodel-Norwood,3515005,Otonabee-South_Monaghan,20,15,10
3515003,Asphodel-Norwood,3515003,Asphodel-Norwood,305,135,170
3515003,Asphodel-Norwood,3514045,Trent_Hills,130,70,65
3515003,Asphodel-Norwood,3514021,Cobourg,30,10,20
3515005,Otonabee-South_Monaghan,3520005,Toronto,50,35,15
3515005,Otonabee-South_Monaghan,3518017,Clarington,45,25,15
3515005,Otonabee-South_Monaghan,3518013,Oshawa,35,15,15
3515005,Otonabee-South_Monaghan,3518009,Whitby,35,25,15
3515005,Otonabee-South_Monaghan,3516010,Kawartha_Lakes,80,40,40
3515005,Otonabee-South_Monaghan,3515015,Selwyn,80,40,45
3515005,Otonabee-South_Monaghan,3515014,Peterborough,1585,675,910
3515005,Otonabee-South_Monaghan,3515013,Cavan_Monaghan,115,50,65
3515005,Otonabee-South_Monaghan,3515005,Otonabee-South_Monaghan,200,120,80
3515005,Otonabee-South_Monaghan,3514045,Trent_Hills,30,10,15
3515005,Otonabee-South_Monaghan,3514021,Cobourg,45,10,30
3515005,Otonabee-South_Monaghan,3514014,Cramahe,20,10,10
3515008,Hiawatha_First_Nation,3515014,Peterborough,50,20,25
3515008,Hiawatha_First_Nation,3515008,Hiawatha_First_Nation,50,15,35
3515013,Cavan_Monaghan,3520005,Toronto,100,75,20
3515013,Cavan_Monaghan,3519036,Markham,30,25,0
3515013,Cavan_Monaghan,3518020,Scugog,35,10,25
3515013,Cavan_Monaghan,3518017,Clarington,260,175,80
3515013,Cavan_Monaghan,3518013,Oshawa,165,105,60
3515013,Cavan_Monaghan,3518009,Whitby,105,80,30
3515013,Cavan_Monaghan,3518005,Ajax,25,10,15
3515013,Cavan_Monaghan,3518001,Pickering,50,35,15
3515013,Cavan_Monaghan,3516010,Kawartha_Lakes,190,95,95
3515013,Cavan_Monaghan,3515015,Selwyn,45,20,25
3515013,Cavan_Monaghan,3515014,Peterborough,1495,535,960
3515013,Cavan_Monaghan,3515013,Cavan_Monaghan,435,180,255
3515013,Cavan_Monaghan,3515005,Otonabee-South_Monaghan,90,50,40
3515013,Cavan_Monaghan,3514021,Cobourg,65,30,35
3515013,Cavan_Monaghan,3514020,Port_Hope,30,10,25
3515013,Cavan_Monaghan,3506008,Ottawa,20,20,0
3515014,Peterborough,3523008,Guelph,20,10,10
3515014,Peterborough,3521010,Brampton,30,20,10
3515014,Peterborough,3521005,Mississauga,80,65,15
3515014,Peterborough,3520005,Toronto,470,290,185
3515014,Peterborough,3519046,Aurora,25,20,10
3515014,Peterborough,3519036,Markham,55,50,0
3515014,Peterborough,3519028,Vaughan,40,30,0
3515014,Peterborough,3518020,Scugog,75,40,30
3515014,Peterborough,3518017,Clarington,410,310,100
